"","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"632c70e10f53ce6dfe82da2d689cc033","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"9d64b5c28607ce1afc1c15d71e78040f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"d3544d4e646983c213036c585b989144","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"e650fdee7225ceb95396cabae705b8cc","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter","D_6__uncultured bacterium"
"5d8310ed825e475fdc5815606f787f82","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"a4d5447fdcd45e3382f40d3a78674a51","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"d59b725708a874457c0d14f04a0df252","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"ff3ffe39920f5263d1e93ee42b39d70e","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__proteobacterium symbiont of Nilaparvata lugens"
"d96589690f42645e112b77cbad8b0b1f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter",NA
"fd0d1803b0fa44d6b52feb3cebd46b1b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter",NA
"5e4d534078f97d19c61400d261927535","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter",NA
"97cf536f14a597609329d62276aed122","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__Mucilaginibacter oryzae"
"82b71d788726a24639aec0b4af53e2fb","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__uncultured soil bacterium"
"53f44eede4abeb92c2b77d24cfd22b75","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"6bb62df157498abe091f9d20602f35c0","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter",NA
"96c1130fd2ab38679bb477a7764c7c6f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter",NA
"ec3ffc3565e2e594b81048fa4722e197","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__uncultured Bacteroidetes bacterium"
"bcd9ee8620be9dd7bbe4eac1b1a3157b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__uncultured bacterium"
"d19e3ece89e64b3a4e1598ef8e6948ea","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Pedobacter",NA
"288aec77a72087a768007a07d4029112","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__uncultured bacterium"
"1d4f0bfd1638ab21c259bcdaf0b895fd","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Mucilaginibacter","D_6__uncultured bacterium"
"9aa9616a197aff17e5d20e41a5c3ff92","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"13e5138ef5bc89f96dda3136cd002bf8","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"0c561f50bbadea0d879990f1c3fe55cd","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__Sphingobacterium siyangense"
"fa739d49523dc3da5c9abb0ace7e345e","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"90a157c2a63411afda6c918cd5a9fa10","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__Sphingobacterium sp. 23D10-4-9"
"1e2f9dd3eb085e897dd20fda9d4e8833","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__Sphingobacterium sp. 23D10-4-9"
"6801e2ae62d1e14f6e1226d23c389aba","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"9c3750bd208cad33918bb16420724827","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"4085cc790b83615203a3fec2171c37df","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"36a3a11e44f38bcbbcf73082a9adffd9","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"cffdef44e7427cfef8df3821b7cb531b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__uncultured bacterium"
"5104eaab00e18e9b1a835c87e115c00c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"887078a06f87ab4bafc7dba37c87f6e6","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__Sphingobacterium spiritivorum"
"95b75b44bbff6561f653deca2f9ae50d","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"60a1351a0b7f72324a73ad01adb0b3bb","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"80ef3ebcc8182360da3369dfa95a89d8","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"0456405411fbb08c757eee0a2b06c829","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium",NA
"694668c21037b8546bfa6282b7d5e583","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__Sphingobacterium psychroaquaticum"
"dc4aa57383c7437e92c8bd117e1ae946","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__uncultured Sphingobacterium sp."
"0cc4ca01954a97726f6411c93a633531","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Sphingobacteriales","D_4__Sphingobacteriaceae","D_5__Sphingobacterium","D_6__Sphingobacterium bambusae"
"3e47eba8d2b08dc5c339de71133e6682","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia",NA,NA,NA,NA
"e0d6db3e4804af7bbc8adf20910fee28","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales",NA,NA,NA
"9bd282bababc87ca6067d6c9c49c1d70","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales",NA,NA,NA
"79ed405dd2268b81a0a40fda17920fa4","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__uncultured Fluviicola sp."
"82d20bbf18c40f63b56bca56d3fc7aab","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola",NA
"0d826250b421df0fb92d25ec0536833d","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__uncultured bacterium"
"9fdc90b5404e9dc755fc896f28a23f19","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__uncultured bacterium"
"d4261963074b94e587a399f1969aa30b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__uncultured bacterium"
"6e0e73d08ba1fbb26097708cbb0c3e14","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__Fluviicola sp."
"332f2903541c550b2797f4df77557443","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Crocinitomicaceae","D_5__Fluviicola","D_6__Hypsibius dujardini"
"30e258eef274058ae587945182e0da3d","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Spongiimonas",NA
"e10252a49b48a70e98362c015ebabc2d","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Capnocytophaga",NA
"871fcc3c84b0af8daad8418bebe9534c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Capnocytophaga",NA
"6bbb1d297439bdbe8679d85031d83f29","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium ummariense"
"d5b102b86d4977eadc79f5a2008326e3","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__uncultured bacterium"
"e9346ee76883ee2a7a7bd93b41d444f5","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__metagenome"
"2d3572d4a3c01e230a5994fb1a6a999d","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"89582575e0813d3d49d16c13a9586178","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"9a4554220733a30d22cace0372a4b6fc","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"8a77381ffa9f98260bda956a2b38fc6c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"a878a0d547db16e7d24cbbee47b570bd","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium soli"
"66f07c99d0af77c65e55e7415483d656","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"9bc5c1809744edfc9f13c90f05da0431","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"04e91c847af61fcb773796fc6ca74a16","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"d595ea020cc279aa0369c80482057515","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"8bb28ef248b40bb1cde66037fbc8474a","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"2a152d7a1edf2a9e48442a87c4261b6a","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"190eba77fc27a5d7e1c63090bb636b56","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__uncultured Flavobacteriia bacterium"
"9e1207ffbf3216bce199fc94763f6f43","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"d490f092abc8e9ec90fddb5a55703c8a","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__uncultured prokaryote"
"5626db74480bbd6f14961806d4abce72","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"e73275a4993d0b77d6411f0ee9eb8a28","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"79d162fc45790d34a147626862794601","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"f04f96daff445df942d6f6536ca0e1c9","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"60052f748392e1452909d0b6ca7f2d5f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"2c3e2f7be0d2fe56416235f51d932a80","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"22492dbfe023e9ae65efba026b6f5827","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"272f78ac0474b9ef70de10b2e286000a","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"78456b8bfadbfdeedc083e37f9e48ff1","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium sp. 136L"
"566fc5f644ada457822e72bc1997ca9b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium sp. 136G"
"ea7e0a2913b03db10f436c17dc991c0f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"9ee59f56c6b11b931efe3916f9444691","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"a0949335f9a3778c41baa3e0b5e18ced","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium sp. TH2"
"1cb21c155456886fc518ffe17eebf103","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"682939e08615fe4887ce025c1662b884","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides odoratimimus"
"ba76ddec8c6695fa20918df73b0bb038","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides",NA
"9902177f4e804fcb22cbec4fc97dde3b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides",NA
"c132993de6365ce21f53e9cda3c408da","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides sp."
"f6b24bbc39766a9e85220a5e106a2a35","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides odoratimimus"
"db6dcde127a6de63b611b86b8b67cdce","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides odoratimimus"
"36cae8ef5ce56148dea56067221adbb3","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides",NA
"e9599d562f7dc55b7a28122b59a77896","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides",NA
"5b34b182386fd0573ccf2ad6142ea7a4","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides",NA
"9ddc93e375fb2e1d09503cb2f7f325f2","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides marinus"
"d98a02980baf9a8b3f4a6e46380db4aa","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides",NA
"54ea10f744465819fed9e9721cfe130f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides odoratus DSM 2801"
"d786d94b99871c0860093eddf65712c5","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides odoratus"
"a79d251edcdfbd13ee5569304782fe90","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Myroides","D_6__Myroides sp. OTU s6b"
"ee1362484a9d14e527b4289c5c5962fb","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"78fe3e5d3adfd264b2719b79f0a15421","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium hauense"
"5e87328fa5b8115ab3d1c2e88c8c0a0c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"327639cea3a5bc12810ee29540d3987b","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__arsenic-oxidizing bacterium B02"
"120c00ef0b42f7713eccc9c45926c957","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"39e997e60b4738dc6f448c605413ede3","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium ummariense"
"4c907e824e17b1a8fee2add2842ee352","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium ummariense"
"811861cab37c256205797d577f95e420","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium ummariense"
"753ff6eb38ac110846e9baa0d32aa4a3","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium","D_6__Flavobacterium ceti"
"dfea01cbe40c1d92e07d2b4ebf776c86","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Flavobacterium",NA
"2465e8f1a4ae51ea7d3247288852eb47","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Aequorivita","D_6__uncultured Bacteroidetes bacterium"
"3f314a074e47aefd8f81c38a6fffbcf0","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Salinimicrobium","D_6__uncultured Bacteroidetes bacterium"
"3f84cdec680f8ce7907681fae72c2d10","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Flavobacteriaceae","D_5__Salinimicrobium","D_6__uncultured Bacteroidetes bacterium"
"7c2defcf8c494e2e02f15f8b8d5ca534","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Bergeyella","D_6__uncultured bacterium"
"102adec1a05d8f2be15e62ed6902edb7","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Cloacibacterium",NA
"5d8b2a30285111ff8c8c991f9e04a1db","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Cloacibacterium",NA
"22a72b0614db9acd73e51a8bc66f33fc","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Bergeyella","D_6__uncultured bacterium"
"bdfb838fc46e6c72bab38c9ccc3d9396","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Bergeyella","D_6__uncultured bacterium"
"0457b39b19cc449a64c27f6b31a679b2","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"cb8eb1fe3e6a15737eaec7ffde1f2962","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"520769c7cc98ae3dc483f00cad789e4c","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"4afe3d2682e2444048704c4a8fdc148f","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"a12ae8cdad0737c2c73b72931b849421","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"82720a4d5cd0bc20f8af5966af18f8cf","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"c56c93418ef670721055007882fc5591","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"f850367ee66f4c10f5f76dc48092f932","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
"314e38a267740c88394246bc5117f5c8","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium","D_6__Chryseobacterium halperniae"
"7020daca0c2082e1994ec85dc6d11b26","D_0__Bacteria","D_1__Bacteroidetes","D_2__Bacteroidia","D_3__Flavobacteriales","D_4__Weeksellaceae","D_5__Chryseobacterium",NA
